evidence_id,project_id,evidence_type,title,file_name,mime_type,file_size_bytes,sha256_hash,phash,capture_timestamp,gps_latitude,gps_longitude,gps_distance_to_project_m,device_make,device_model,source
EV-DEMO-00362,MPLADS-DEMO-000181,SITE_IMAGE,Geo-tagged Asset Verification Photograph - Village-85,MPLADS-DEMO-000181_verification_stage.jpg,image/jpeg,374605,b954bed7515509fb2b067129766c719cfa9ed4694db533efab05ca32c3a825b4,f7e9842bc46c5ada,2023-09-02 15:42:10,21.17787,79.054091,20.1,Realme,Realme 9 Pro,eSAKSHI Mobile App
EV-DEMO-00363,MPLADS-DEMO-000182,PROGRESS_PHOTO,Site Inspection Photograph - Construction Stage - Village-66,MPLADS-DEMO-000182_progress_stage.jpg,image/jpeg,394576,3cba8b871511d48b7d807cb8007a29c8379dd5ba8977934a3c5e02d454fed864,2b88dd45c7c96ecf,2024-07-15 11:24:15,10.01895,76.328385,19.0,Vivo,Vivo V23 5G,eSAKSHI Mobile App
EV-DEMO-00364,MPLADS-DEMO-000182,SITE_IMAGE,Geo-tagged Asset Verification Photograph - Village-66,MPLADS-DEMO-000182_verification_stage.jpg,image/jpeg,230862,c681770f1a6823fd9e914233e33d1aae9e3b46f19ef6500cd7094c805b2d232e,00a3d9cec8b73ad9,2024-12-15 15:42:10,10.01894,76.328629,8.7,Vivo,Vivo V23 5G,eSAKSHI Mobile App
EV-DEMO-00365,MPLADS-DEMO-000183,PROGRESS_PHOTO,Site Inspection Photograph - Construction Stage - Village-123,MPLADS-DEMO-000183_progress_stage.jpg,image/jpeg,332878,292205ace774fd826ff27fdda985cc9e7650be29896bddfa4b7c76e890fff99e,486f2e89ad37d34f,2024-05-06 11:24:15,15.49642,75.017774,18.6,Realme,Realme 9 Pro,eSAKSHI Mobile App
EV-DEMO-00366,MPLADS-DEMO-000183,SITE_IMAGE,Geo-tagged Asset Verification Photograph - Village-123,MPLADS-DEMO-000183_verification_stage.jpg,image/jpeg,368597,14a2f544d7f4510a6b9a7cc82939ed81ada40aa82ba3cf6ecd47bdba58f12c15,7cdfac4511a5259a,2024-06-25 15:42:10,15.496327,75.018009,13.7,Realme,Realme 9 Pro,eSAKSHI Mobile App
EV-DEMO-00367,MPLADS-DEMO-000184,PROGRESS_PHOTO,Site Inspection Photograph - Construction Stage - Village-97,MPLADS-DEMO-000184_progress_stage.jpg,image/jpeg,344413,b3f9607953fefb2c8e1d738abf584b9f2e8f29a0bf20e507579ad6e53aeae913,f207e03c08d5f61a,2024-07-16 11:24:15,21.126313,72.775955,24.3,Vivo,Vivo V23 5G,eSAKSHI Mobile App
EV-DEMO-00368,MPLADS-DEMO-000184,COMPLETION_PHOTO,Geo-tagged Asset Verification Photograph - Village-97,MPLADS-DEMO-000184_verification_stage.jpg,image/jpeg,320151,ba617f3bc6edb457a0f861705c128a01a4b6b60dd3c5ae618356b016952876bf,7a0ae137e083cc62,2024-09-26 15:42:10,21.125919,72.776046,30.0,Vivo,Vivo V23 5G,eSAKSHI Mobile App
EV-DEMO-00369,MPLADS-DEMO-000185,PROGRESS_PHOTO,Site Inspection Photograph - Construction Stage - Village-85,MPLADS-DEMO-000185_progress_stage.jpg,image/jpeg,233834,b5a6d242a01d96803fac96f07d6918f5a1244748934efc2f0d7720cb82b16995,5dcb4918c52215d4,2023-12-18 11:24:15,19.959242,73.749475,3.3,OnePlus,Nord CE 2,eSAKSHI Mobile App
EV-DEMO-00370,MPLADS-DEMO-000185,COMPLETION_PHOTO,Geo-tagged Asset Verification Photograph - Village-85,MPLADS-DEMO-000185_verification_stage.jpg,image/jpeg,218857,7f9892b4869a796fc30bad984dc25254a1e79c5476f56b680698a0b0433e0b9e,a05f0edf1fcfa0de,2024-04-02 15:42:10,19.958936,73.749291,38.5,OnePlus,Nord CE 2,eSAKSHI Mobile App
EV-DEMO-00371,MPLADS-DEMO-000186,PROGRESS_PHOTO,Site Inspection Photograph - Construction Stage - Village-40,MPLADS-DEMO-000186_progress_stage.jpg,image/jpeg,335629,30c1306f0d9557820dfebd6bc2f5b318499daee5b344c565bd097d8514f430fa,9942a2164f891d09,2024-02-15 11:24:15,10.958845,76.891156,15.9,Apple,iPhone 13,eSAKSHI Mobile App
EV-DEMO-00372,MPLADS-DEMO-000186,SITE_IMAGE,Geo-tagged Asset Verification Photograph - Village-40,MPLADS-DEMO-000186_verification_stage.jpg,image/jpeg,224605,1cf5f27e01d6511edaa3b533cd6e8565960d33e4aec1a772a3da25953c4a1d88,b51f090a1e01be7b,2024-05-01 15:42:10,10.958995,76.891104,24.2,Apple,iPhone 13,eSAKSHI Mobile App
EV-DEMO-00373,MPLADS-DEMO-000187,PROGRESS_PHOTO,Site Inspection Photograph - Construction Stage - Village-122,MPLADS-DEMO-000187_progress_stage.jpg,image/jpeg,391623,5b86b7efe1765c698657d5e7e3f22935350b78f945699f5c0b462fae6ae27299,1dd377b508b6ae66,2023-07-24 11:24:15,11.709085,78.121105,10.8,Apple,iPhone 13,eSAKSHI Mobile App
EV-DEMO-00374,MPLADS-DEMO-000187,COMPLETION_PHOTO,Geo-tagged Asset Verification Photograph - Village-122,MPLADS-DEMO-000187_verification_stage.jpg,image/jpeg,412881,8c5a090a0471b3926610530bee6b5a1165f1170b8f657fa40f236bb2f080fed8,27ca986d54e48244,2023-11-04 15:42:10,11.70875,78.121343,38.7,Apple,iPhone 13,eSAKSHI Mobile App
EV-DEMO-00375,MPLADS-DEMO-000188,PROGRESS_PHOTO,Site Inspection Photograph - Construction Stage - Village-68,MPLADS-DEMO-000188_progress_stage.jpg,image/jpeg,391922,919cddd6d95bceaedc5650bf0c91361097e08b546a049f9e383bd6bb40998aa6,5d7ca8f03bd49b84,2024-02-16 11:24:15,19.98967,73.758896,15.3,Apple,iPhone 13,eSAKSHI Mobile App
EV-DEMO-00376,MPLADS-DEMO-000188,COMPLETION_PHOTO,Geo-tagged Asset Verification Photograph - Village-68,MPLADS-DEMO-000188_verification_stage.jpg,image/jpeg,420653,77f47e5fcd2e02d1685c37e2a008ac4ebf20cb9666ddedff56c2288649232cc9,bb371f3bac1ad1c6,2024-04-08 15:42:10,19.989755,73.759035,9.9,Apple,iPhone 13,eSAKSHI Mobile App
EV-DEMO-00377,MPLADS-DEMO-000189,PROGRESS_PHOTO,Site Inspection Photograph - Construction Stage - Village-100,MPLADS-DEMO-000189_progress_stage.jpg,image/jpeg,189607,5fbf0f3edbbc82c30b1d66d3eb5217d6bba083446e902f3f2f30a00292191764,80b414d23d9b9309,2024-02-01 11:24:15,26.888197,80.935808,21.8,Realme,Realme 9 Pro,eSAKSHI Mobile App
EV-DEMO-00378,MPLADS-DEMO-000189,COMPLETION_PHOTO,Geo-tagged Asset Verification Photograph - Village-100,MPLADS-DEMO-000189_verification_stage.jpg,image/jpeg,325052,46fbca50999067ae20f3e0e7bb6992b758562c242dc46a1629660a1ade5dc5ab,4a31d91705d1bff8,2024-02-26 15:42:10,26.887821,80.935674,30.7,Realme,Realme 9 Pro,eSAKSHI Mobile App
EV-DEMO-00379,MPLADS-DEMO-000190,PROGRESS_PHOTO,Site Inspection Photograph - Construction Stage - Village-147,MPLADS-DEMO-000190_progress_stage.jpg,image/jpeg,325038,0e9859358a3e0ee16b36ce5116fa732086e80436ab5c8a51833cf42d91355b84,321e6feb07fd4ae4,2024-07-01 11:24:15,12.318916,76.654894,15.9,Realme,Realme 9 Pro,eSAKSHI Mobile App
EV-DEMO-00380,MPLADS-DEMO-000190,SITE_IMAGE,Geo-tagged Asset Verification Photograph - Village-147,MPLADS-DEMO-000190_verification_stage.jpg,image/jpeg,478110,9b3e7d7900b2ddd81a3e513be730e47bb3303276040d1d281ab321cbeeaaa6c4,21f75952ec026c56,2024-11-01 15:42:10,12.319116,76.65487,31.8,Realme,Realme 9 Pro,eSAKSHI Mobile App
EV-DEMO-00381,MPLADS-DEMO-000191,PROGRESS_PHOTO,Site Inspection Photograph - Construction Stage - Village-52,MPLADS-DEMO-000191_progress_stage.jpg,image/jpeg,299045,960071a981da21203065e17108cfc68deb7ba68efa4a05496a7a571afc3276f8,78a894fd7ab96edc,2024-05-02 11:24:15,23.32461,77.429182,8.5,Apple,iPhone 13,eSAKSHI Mobile App
EV-DEMO-00382,MPLADS-DEMO-000191,COMPLETION_PHOTO,Geo-tagged Asset Verification Photograph - Village-52,MPLADS-DEMO-000191_verification_stage.jpg,image/jpeg,430580,e99f4dd7136713f52bff4d30c2d8088f7ebd8cd6fe3893095af58e1a93ba0427,439e1e7a0e836eb9,2024-06-04 15:42:10,23.324391,77.429029,20.5,Apple,iPhone 13,eSAKSHI Mobile App
EV-DEMO-00383,MPLADS-DEMO-000192,PROGRESS_PHOTO,Site Inspection Photograph - Construction Stage - Village-4,MPLADS-DEMO-000192_progress_stage.jpg,image/jpeg,406034,3bcbeb88f9c3980f46af452796c650428867a41c3665a0ff9571c574f830a72f,dce1b61d842550aa,2023-05-29 11:24:15,20.218136,85.637244,5.1,Realme,Realme 9 Pro,eSAKSHI Mobile App
EV-DEMO-00384,MPLADS-DEMO-000192,COMPLETION_PHOTO,Geo-tagged Asset Verification Photograph - Village-4,MPLADS-DEMO-000192_verification_stage.jpg,image/jpeg,310143,2de40363808bed864c4a024085fe35bb7b27e4737a238eff76fab2fc2c854fce,d7e77b64a4ff0d2e,2023-09-07 15:42:10,20.218322,85.637417,29.7,Realme,Realme 9 Pro,eSAKSHI Mobile App
EV-DEMO-00385,MPLADS-DEMO-000193,PROGRESS_PHOTO,Site Inspection Photograph - Construction Stage - Village-106,MPLADS-DEMO-000193_progress_stage.jpg,image/jpeg,307621,b65b2a898ba84739e6ce676f39e84f48f1bad0f226e7e5196e98a7631df87d4d,10a2b7b6ecf2ad68,2023-08-20 11:24:15,20.150314,85.641127,22.0,Vivo,Vivo V23 5G,eSAKSHI Mobile App
EV-DEMO-00386,MPLADS-DEMO-000193,COMPLETION_PHOTO,Geo-tagged Asset Verification Photograph - Village-106,MPLADS-DEMO-000193_verification_stage.jpg,image/jpeg,299552,e4505f4730a251bd6d7c4fa37905218e0089a6622cfc84121055cd79906c16c4,4c54ae8f9f38c8c5,2023-11-17 15:42:10,20.15008,85.641083,30.5,Vivo,Vivo V23 5G,eSAKSHI Mobile App
EV-DEMO-00387,MPLADS-DEMO-000194,PROGRESS_PHOTO,Site Inspection Photograph - Construction Stage - Village-13,MPLADS-DEMO-000194_progress_stage.jpg,image/jpeg,345707,eeabda4f4d8b2222386be3b6f560d0b6084978631155f089a41eb2813a3f0a7a,343f67eb70b0ea0d,2023-08-19 11:24:15,20.494287,85.937641,19.1,Apple,iPhone 13,eSAKSHI Mobile App
EV-DEMO-00388,MPLADS-DEMO-000194,COMPLETION_PHOTO,Geo-tagged Asset Verification Photograph - Village-13,MPLADS-DEMO-000194_verification_stage.jpg,image/jpeg,440675,28440ec38ffd7253e3331689cf6c50ee3694204d399235c6f5101966806b83d6,ec175b1bcda6e65b,2023-10-05 15:42:10,20.494556,85.93787,20.7,Apple,iPhone 13,eSAKSHI Mobile App
EV-DEMO-00389,MPLADS-DEMO-000195,PROGRESS_PHOTO,Site Inspection Photograph - Construction Stage - Village-199,MPLADS-DEMO-000195_progress_stage.jpg,image/jpeg,317572,6bdd1955f9abdb3d911d203d460bbe033e04fb3f7ac2cdc6c019fb03a5143b30,fc432ab9ab3bb802,2023-10-12 11:24:15,26.9547,75.757382,8.5,Apple,iPhone 13,eSAKSHI Mobile App
EV-DEMO-00390,MPLADS-DEMO-000195,COMPLETION_PHOTO,Geo-tagged Asset Verification Photograph - Village-199,MPLADS-DEMO-000195_verification_stage.jpg,image/jpeg,326729,0ba7c443e216989557d53f752c40dafb343af835eafe34c76232758a2d2279f0,95ece23c913feec6,2024-02-03 15:42:10,26.954828,75.75743,13.1,Apple,iPhone 13,eSAKSHI Mobile App
EV-DEMO-00391,MPLADS-DEMO-000196,PROGRESS_PHOTO,Site Inspection Photograph - Construction Stage - Village-17,MPLADS-DEMO-000196_progress_stage.jpg,image/jpeg,191721,7c4f09307786e0b1a6ceca9c1876caecec460764f26c11004797cad68f8f94ee,2b5142987e297d8f,2023-12-19 11:24:15,12.27133,76.640195,13.4,OnePlus,Nord CE 2,eSAKSHI Mobile App
EV-DEMO-00392,MPLADS-DEMO-000196,SITE_IMAGE,Geo-tagged Asset Verification Photograph - Village-17,MPLADS-DEMO-000196_verification_stage.jpg,image/jpeg,319700,aa09a5656521bdf65c4b68e0c0c3275a97ef6c310b5b4e7713740f46524ac8fe,eb26eca99d82b996,2024-03-05 15:42:10,12.271167,76.640288,8.8,OnePlus,Nord CE 2,eSAKSHI Mobile App
EV-DEMO-00393,MPLADS-DEMO-000197,PROGRESS_PHOTO,Site Inspection Photograph - Construction Stage - Village-13,MPLADS-DEMO-000197_progress_stage.jpg,image/jpeg,306719,0a7b53f7f42e533b7b09b9ab24fa5ae121d7512fb9778506b11f767db56195b8,5082d6de5fb7adb4,2023-09-15 11:24:15,26.900969,80.972725,11.3,Samsung,SM-A525F,eSAKSHI Mobile App
EV-DEMO-00394,MPLADS-DEMO-000197,SITE_IMAGE,Geo-tagged Asset Verification Photograph - Village-13,MPLADS-DEMO-000197_verification_stage.jpg,image/jpeg,289893,1f2fbbe7fa540e6942d5400a12303f55f9ad34a163266bec79bb64a2b8e7e752,3d15a236faa571ab,2023-11-11 15:42:10,26.901135,80.972923,15.7,Samsung,SM-A525F,eSAKSHI Mobile App
EV-DEMO-00395,MPLADS-DEMO-000198,PROGRESS_PHOTO,Site Inspection Photograph - Construction Stage - Village-151,MPLADS-DEMO-000198_progress_stage.jpg,image/jpeg,232023,94c3a171f608b2fbd150f09c19d5a6c149015464df2fe58051a174cb3f404dad,562ee03e5ee4e223,2023-08-19 11:24:15,23.18829,79.966292,19.3,Xiaomi,Redmi Note 11,eSAKSHI Mobile App
EV-DEMO-00396,MPLADS-DEMO-000198,SITE_IMAGE,Geo-tagged Asset Verification Photograph - Village-151,MPLADS-DEMO-000198_verification_stage.jpg,image/jpeg,380026,1d01e21cda205603788717f72348fab9e45c801ca63c4eec59b3c22b518eb47c,47ab02660cebe09f,2023-10-23 15:42:10,23.188194,79.966118,4.2,Xiaomi,Redmi Note 11,eSAKSHI Mobile App
EV-DEMO-00397,MPLADS-DEMO-000199,PROGRESS_PHOTO,Site Inspection Photograph - Construction Stage - Village-174,MPLADS-DEMO-000199_progress_stage.jpg,image/jpeg,337742,bfec70f7d9a61977b0e5adaf2fb03640fed24c68e77e411e00e8f41fca0f6a57,171ccaa81ee65734,2024-04-05 11:24:15,20.142903,85.641017,18.4,Apple,iPhone 13,eSAKSHI Mobile App
EV-DEMO-00398,MPLADS-DEMO-000199,COMPLETION_PHOTO,Geo-tagged Asset Verification Photograph - Village-174,MPLADS-DEMO-000199_verification_stage.jpg,image/jpeg,439591,31588b24e56320e484d0cf76acad327eec0d259fbb3913e00d68bc7177683148,67cfb6e4ee2a79c5,2024-05-14 15:42:10,20.142921,85.640956,17.1,Apple,iPhone 13,eSAKSHI Mobile App
EV-DEMO-00399,MPLADS-DEMO-000200,PROGRESS_PHOTO,Site Inspection Photograph - Construction Stage - Village-183,MPLADS-DEMO-000200_progress_stage.jpg,image/jpeg,411336,0898e36ba3dc8b8e800b71c6e5b7be203630004e66efa803baf3cda490a57817,280c86ae0904b13c,2023-11-30 11:24:15,26.907392,80.964577,17.9,Realme,Realme 9 Pro,eSAKSHI Mobile App
EV-DEMO-00400,MPLADS-DEMO-000200,COMPLETION_PHOTO,Geo-tagged Asset Verification Photograph - Village-183,MPLADS-DEMO-000200_verification_stage.jpg,image/jpeg,349989,40410e71d06781ac97ae9cf46c61fdde40dc19ff6143d900aa79f8e779750047,8fd8c0694ec48b2f,2024-01-03 15:42:10,26.907252,80.96504,33.4,Realme,Realme 9 Pro,eSAKSHI Mobile App
EV-DEMO-00401,MPLADS-DEMO-000201,PROGRESS_PHOTO,Site Inspection Photograph - Construction Stage - Village-131,MPLADS-DEMO-000201_progress_stage.jpg,image/jpeg,304001,db97ac6ac9a91c4331fe7c2973cfa93d1c755cd68a88187ab0d33cbf99a5fb8d,19f0adb07f68607e,2024-02-04 11:24:15,11.081731,77.016348,10.4,Vivo,Vivo V23 5G,eSAKSHI Mobile App
EV-DEMO-00402,MPLADS-DEMO-000201,COMPLETION_PHOTO,Geo-tagged Asset Verification Photograph - Village-131,MPLADS-DEMO-000201_verification_stage.jpg,image/jpeg,331583,22db07966b004adbbd0d4762312074b079d48826b8260670a29c44ad146b47e4,7d5a4845d2687d0a,2024-05-15 15:42:10,11.081912,77.016158,37.3,Vivo,Vivo V23 5G,eSAKSHI Mobile App
EV-DEMO-00403,MPLADS-DEMO-000202,PROGRESS_PHOTO,Site Inspection Photograph - Construction Stage - Village-71,MPLADS-DEMO-000202_progress_stage.jpg,image/jpeg,197404,f3fa4315210567f740211943e22f979bc482c7db9535497d8b630cd4b6e3d4ed,9fc502f83fe88ba5,2024-04-21 11:24:15,26.729731,83.400768,23.8,Realme,Realme 9 Pro,eSAKSHI Mobile App
EV-DEMO-00404,MPLADS-DEMO-000202,COMPLETION_PHOTO,Geo-tagged Asset Verification Photograph - Village-71,MPLADS-DEMO-000202_verification_stage.jpg,image/jpeg,377404,3c8bc9355186dee04540d60433108816f2515c2e005557ea07055e9517e10d96,ee7335a01662e2ce,2024-07-13 15:42:10,26.72938,83.400423,28.7,Realme,Realme 9 Pro,eSAKSHI Mobile App
EV-DEMO-00405,MPLADS-DEMO-000203,PROGRESS_PHOTO,Site Inspection Photograph - Construction Stage - Village-168,MPLADS-DEMO-000203_progress_stage.jpg,image/jpeg,234607,4078d0d2f00a0575e9c7beda9722781c6786d9630eab97342a0fdfa65f1ab219,2f405f660b24c7ce,2024-01-02 11:24:15,11.685161,76.105431,11.5,Realme,Realme 9 Pro,eSAKSHI Mobile App
EV-DEMO-00406,MPLADS-DEMO-000203,COMPLETION_PHOTO,Geo-tagged Asset Verification Photograph - Village-168,MPLADS-DEMO-000203_verification_stage.jpg,image/jpeg,401916,85f95011d5c18dadc994e5ab705c43303b9c7cffb65ecc9ab10bd7d6b4c2b633,edb03a9c6bc7bd40,2024-02-28 15:42:10,11.684971,76.105696,30.6,Realme,Realme 9 Pro,eSAKSHI Mobile App
EV-DEMO-00407,MPLADS-DEMO-000204,PROGRESS_PHOTO,Site Inspection Photograph - Construction Stage - Village-172,MPLADS-DEMO-000204_progress_stage.jpg,image/jpeg,364366,c8bed1b1f6fd7bd8d652abe36015a0a9d0f971cabdcb9c76d323b4690ff8093c,d2e3190ba883e444,2023-07-18 11:24:15,11.646072,78.120066,19.1,Realme,Realme 9 Pro,eSAKSHI Mobile App
EV-DEMO-00408,MPLADS-DEMO-000204,COMPLETION_PHOTO,Geo-tagged Asset Verification Photograph - Village-172,MPLADS-DEMO-000204_verification_stage.jpg,image/jpeg,264767,f68b52898557465be401996d56be3d6630e0ae18d744f05ca349647b9dfe6148,b6ffa710cc5ecc7a,2023-10-21 15:42:10,11.645693,78.119989,23.9,Realme,Realme 9 Pro,eSAKSHI Mobile App
EV-DEMO-00409,MPLADS-DEMO-000205,PROGRESS_PHOTO,Site Inspection Photograph - Construction Stage - Village-168,MPLADS-DEMO-000205_progress_stage.jpg,image/jpeg,234624,ab2028b2abb2c5ac0a59625f905dcd29f01bfd1985dc33f4dbeca325ca689052,8440c0c1d36f32eb,2024-06-27 11:24:15,17.915694,79.575397,23.6,OnePlus,Nord CE 2,eSAKSHI Mobile App
EV-DEMO-00410,MPLADS-DEMO-000205,SITE_IMAGE,Geo-tagged Asset Verification Photograph - Village-168,MPLADS-DEMO-000205_verification_stage.jpg,image/jpeg,256519,526aeab1ec5929e13a11a497fc54bec4121f736452675507e5bd08ee99f36669,af7e95a025a74d20,2024-10-25 15:42:10,17.915232,79.575326,31.1,OnePlus,Nord CE 2,eSAKSHI Mobile App
EV-DEMO-00411,MPLADS-DEMO-000206,PROGRESS_PHOTO,Site Inspection Photograph - Construction Stage - Village-14,MPLADS-DEMO-000206_progress_stage.jpg,image/jpeg,259770,b90b4e7689ab68b251bf496181ac72889f0b94a51f81291b08a149c4438e159d,06a9e7e3376b4faf,2023-06-13 11:24:15,20.228478,85.632147,10.4,Vivo,Vivo V23 5G,eSAKSHI Mobile App
EV-DEMO-00412,MPLADS-DEMO-000206,COMPLETION_PHOTO,Geo-tagged Asset Verification Photograph - Village-14,MPLADS-DEMO-000206_verification_stage.jpg,image/jpeg,328824,01804c82690bf86e5a023e214ab45bad09360d32b8f6279a8eed9c1d92b15558,dd58dbc84998a999,2023-09-23 15:42:10,20.228329,85.632258,30.2,Vivo,Vivo V23 5G,eSAKSHI Mobile App
EV-DEMO-00413,MPLADS-DEMO-000207,PROGRESS_PHOTO,Site Inspection Photograph - Construction Stage - Village-146,MPLADS-DEMO-000207_progress_stage.jpg,image/jpeg,373039,beb279f71129b344be77688d133427da29060b071c2a5cde369bb7acdb7cb401,c0399d61d2294e0c,2024-04-10 11:24:15,25.368506,83.037306,23.2,Xiaomi,Redmi Note 11,eSAKSHI Mobile App
EV-DEMO-00414,MPLADS-DEMO-000207,COMPLETION_PHOTO,Geo-tagged Asset Verification Photograph - Village-146,MPLADS-DEMO-000207_verification_stage.jpg,image/jpeg,343320,421a1be2304deaba9787ed0d3ec2716abc677354ac5353ea9d30bfc11d0313f2,d8dd682c6c21b0ea,2024-07-02 15:42:10,25.368411,83.037072,30.2,Xiaomi,Redmi Note 11,eSAKSHI Mobile App
EV-DEMO-00415,MPLADS-DEMO-000208,PROGRESS_PHOTO,Site Inspection Photograph - Construction Stage - Village-71,MPLADS-DEMO-000208_progress_stage.jpg,image/jpeg,186282,644ecc3be56ca69b4516a3275842bc952e67e4b37c55489d15996a213c2be101,56d688dac6749358,2023-04-22 11:24:15,22.984753,72.607079,12.7,OnePlus,Nord CE 2,eSAKSHI Mobile App
EV-DEMO-00416,MPLADS-DEMO-000208,COMPLETION_PHOTO,Geo-tagged Asset Verification Photograph - Village-71,MPLADS-DEMO-000208_verification_stage.jpg,image/jpeg,411484,8c14a9161b884e85929b236a1d5c15f1bf037e1fe4845833acc5ab2323a165e4,d67e414840eb3046,2023-07-30 15:42:10,22.984966,72.60684,30.0,OnePlus,Nord CE 2,eSAKSHI Mobile App
EV-DEMO-00417,MPLADS-DEMO-000209,PROGRESS_PHOTO,Site Inspection Photograph - Construction Stage - Village-137,MPLADS-DEMO-000209_progress_stage.jpg,image/jpeg,212068,6ad565a2eb67aa2d2a39c6c8102e9a5ca0115945a2b2982be947529240917cc7,98f5f88eee58ad6a,2024-01-07 11:24:15,22.680426,75.841074,17.1,Realme,Realme 9 Pro,eSAKSHI Mobile App
EV-DEMO-00418,MPLADS-DEMO-000209,COMPLETION_PHOTO,Geo-tagged Asset Verification Photograph - Village-137,MPLADS-DEMO-000209_verification_stage.jpg,image/jpeg,358601,bac35f5e1b5122ff8ddd981eb84222626ebc73b91d69d21b9b0a1b311d173c70,5abc1e8a52956349,2024-03-01 15:42:10,22.68067,75.841246,16.8,Realme,Realme 9 Pro,eSAKSHI Mobile App
EV-DEMO-00419,MPLADS-DEMO-000210,PROGRESS_PHOTO,Site Inspection Photograph - Construction Stage - Village-34,MPLADS-DEMO-000210_progress_stage.jpg,image/jpeg,374176,9825420719726ac783decd2c839346f8c0b32a83c6b5f0f6967e2285176db7a4,aebc434e9fd1bb7c,2023-08-07 11:24:15,20.411021,85.883429,18.8,Apple,iPhone 13,eSAKSHI Mobile App
EV-DEMO-00420,MPLADS-DEMO-000210,COMPLETION_PHOTO,Geo-tagged Asset Verification Photograph - Village-34,MPLADS-DEMO-000210_verification_stage.jpg,image/jpeg,211540,7f088b32b0c108620c3a46b58ed56e2a9cc07b6c1f299d70df2ffbd3a00b700c,ac51675e06be7099,2023-12-13 15:42:10,20.410621,85.883172,37.5,Apple,iPhone 13,eSAKSHI Mobile App
EV-DEMO-00421,MPLADS-DEMO-000211,PROGRESS_PHOTO,Site Inspection Photograph - Construction Stage - Village-88,MPLADS-DEMO-000211_progress_stage.jpg,image/jpeg,200164,e994f6665f5b4d53e68f6ed6d9b4803f052f4408f8a4eb835b3823387834c497,9d212743a7895e33,2024-04-28 11:24:15,20.527177,85.881882,25.9,Vivo,Vivo V23 5G,eSAKSHI Mobile App
EV-DEMO-00422,MPLADS-DEMO-000211,SITE_IMAGE,Geo-tagged Asset Verification Photograph - Village-88,MPLADS-DEMO-000211_verification_stage.jpg,image/jpeg,247646,4718e36a7b2a2682d7922d18b5378db76ad4be76ebc6c7dc5a2ca9fe43f82dd9,4ac9ab0c62cdfb6c,2024-08-26 15:42:10,20.527097,85.881666,12.5,Vivo,Vivo V23 5G,eSAKSHI Mobile App
EV-DEMO-00423,MPLADS-DEMO-000212,PROGRESS_PHOTO,Site Inspection Photograph - Construction Stage - Village-151,MPLADS-DEMO-000212_progress_stage.jpg,image/jpeg,386500,69a5d386376e7aac2264ceff24d00f6b26baac1b1c3b9ee0020ee495eb5b5982,29d9ee8152b14f48,2024-04-03 11:24:15,25.318358,82.924751,23.7,Apple,iPhone 13,eSAKSHI Mobile App
EV-DEMO-00424,MPLADS-DEMO-000212,COMPLETION_PHOTO,Geo-tagged Asset Verification Photograph - Village-151,MPLADS-DEMO-000212_verification_stage.jpg,image/jpeg,461402,676b0dd68489293607c12781034e400dedb1e0f9891b4cd2a510f0377082041b,76fc7bb78fc3fe2f,2024-08-15 15:42:10,25.318082,82.924775,19.1,Apple,iPhone 13,eSAKSHI Mobile App
EV-DEMO-00425,MPLADS-DEMO-000213,PROGRESS_PHOTO,Site Inspection Photograph - Construction Stage - Village-98,MPLADS-DEMO-000213_progress_stage.jpg,image/jpeg,246884,1b484b8312a2da792fd4c7bc366e6efcf6813922cd72cb709ee6532f49a4a5fb,16ebbc526b449e99,2024-02-14 11:24:15,21.097023,79.056138,19.3,Realme,Realme 9 Pro,eSAKSHI Mobile App
EV-DEMO-00426,MPLADS-DEMO-000213,COMPLETION_PHOTO,Geo-tagged Asset Verification Photograph - Village-98,MPLADS-DEMO-000213_verification_stage.jpg,image/jpeg,445797,76b12eedfc403bc478d52635387ed3f738ce537652a26e9bdb2c13d0c58d9044,554d04b029d0d4e9,2024-06-08 15:42:10,21.096904,79.056172,12.7,Realme,Realme 9 Pro,eSAKSHI Mobile App
EV-DEMO-00427,MPLADS-DEMO-000214,PROGRESS_PHOTO,Site Inspection Photograph - Construction Stage - Village-180,MPLADS-DEMO-000214_progress_stage.jpg,image/jpeg,392432,f02d359023b2bd48106e055df71a2070cc7ff5d25760ac0ca85db797698d183a,9d006b1829e61a29,2023-07-15 11:24:15,26.713525,83.416036,18.1,Vivo,Vivo V23 5G,eSAKSHI Mobile App
EV-DEMO-00428,MPLADS-DEMO-000214,COMPLETION_PHOTO,Geo-tagged Asset Verification Photograph - Village-180,MPLADS-DEMO-000214_verification_stage.jpg,image/jpeg,361317,2c0489b8ba69315c46fe6cdc05b8c1c752cb1f7f1c38806266462ab4164eaf27,d92df6c6414194a7,2023-12-08 15:42:10,26.713647,83.416207,24.1,Vivo,Vivo V23 5G,eSAKSHI Mobile App
EV-DEMO-00429,MPLADS-DEMO-000215,PROGRESS_PHOTO,Site Inspection Photograph - Construction Stage - Village-76,MPLADS-DEMO-000215_progress_stage.jpg,image/jpeg,382021,bd4372edc98c6b408241eb72ec2fc5a3bf24eb1c4497cb8acbeecf649b07b153,e090b28c9831dcee,2023-07-23 11:24:15,25.273648,82.980346,29.1,Apple,iPhone 13,eSAKSHI Mobile App
