tender_id,project_id,tender_title,tender_reference_no,procurement_method,tender_stage,publishing_date,closing_date,award_date,estimated_tender_value,awarded_contract_value,winning_contractor_id,winning_contractor_name,bidder_count,status
TENDER-DEMO-00497,MPLADS-DEMO-000249,Procurement for Construction of Check Dam and Water Harvesting Percolation Tank at Village-183,NIT/Mun/LUC/2023/0498,E-Procurement,Notice Inviting Tender (NIT),2023-08-01,2023-08-18,2023-08-29,2187782.49,2170000.0,CONTRACTOR-DEMO-0002,Shree Ganesh Construction Co,3,Completed
TENDER-DEMO-00498,MPLADS-DEMO-000249,Procurement for Construction of Check Dam and Water Harvesting Percolation Tank at Village-183,WO/LUC/2023/0499,E-Procurement,Work Order Issued,2023-08-04,2023-08-16,2023-08-23,2170000.0,2170000.0,CONTRACTOR-DEMO-0002,Shree Ganesh Construction Co,1,Awarded
TENDER-DEMO-00499,MPLADS-DEMO-000250,Procurement for Installation of Community RO Water Purification Plant at Village-72,NIT/Pub/NAG/2023/0500,Open Tender,Notice Inviting Tender (NIT),2023-12-03,2023-12-19,2023-12-31,936725.5,940000.0,CONTRACTOR-DEMO-0002,Shree Ganesh Construction Co,6,Completed
TENDER-DEMO-00500,MPLADS-DEMO-000250,Procurement for Installation of Community RO Water Purification Plant at Village-72,WO/NAG/2023/0501,E-Procurement,Work Order Issued,2023-12-14,2023-12-19,2023-12-23,940000.0,940000.0,CONTRACTOR-DEMO-0002,Shree Ganesh Construction Co,1,Awarded
TENDER-DEMO-00501,MPLADS-DEMO-000251,Procurement for Installation of 10kW Rooftop Solar Power System at Primary Health Center Village-104,NIT/Min/KAR/2023/0502,Open Tender,Notice Inviting Tender (NIT),2023-11-16,2023-12-02,2023-12-09,611260.9,620000.0,CONTRACTOR-DEMO-0002,Shree Ganesh Construction Co,4,Completed
TENDER-DEMO-00502,MPLADS-DEMO-000251,Procurement for Installation of 10kW Rooftop Solar Power System at Primary Health Center Village-104,WO/KAR/2023/0503,E-Procurement,Work Order Issued,2023-11-23,2023-12-01,2023-12-08,620000.0,620000.0,CONTRACTOR-DEMO-0002,Shree Ganesh Construction Co,1,Awarded
TENDER-DEMO-00503,MPLADS-DEMO-000252,Procurement for Interlocking Paver Block Road Installation along Main Street in Village-119,NIT/Rur/KHO/2024/0504,E-Procurement,Notice Inviting Tender (NIT),2024-03-22,2024-04-06,2024-04-13,1242401.88,1260000.0,CONTRACTOR-DEMO-0002,Shree Ganesh Construction Co,6,Completed
TENDER-DEMO-00504,MPLADS-DEMO-000252,Procurement for Interlocking Paver Block Road Installation along Main Street in Village-119,WO/KHO/2024/0505,E-Procurement,Work Order Issued,2024-04-12,2024-04-17,2024-04-21,1260000.0,1260000.0,CONTRACTOR-DEMO-0002,Shree Ganesh Construction Co,1,Awarded
TENDER-DEMO-00505,MPLADS-DEMO-000253,Procurement for Installation of 10kW Rooftop Solar Power System at Primary Health Center Village-38,NIT/Rur/COI/2023/0506,Open Tender,Notice Inviting Tender (NIT),2023-05-02,2023-05-13,2023-05-22,826843.25,820000.0,CONTRACTOR-DEMO-0002,Shree Ganesh Construction Co,4,Completed
TENDER-DEMO-00506,MPLADS-DEMO-000253,Procurement for Installation of 10kW Rooftop Solar Power System at Primary Health Center Village-38,WO/COI/2023/0507,E-Procurement,Work Order Issued,2023-05-24,2023-05-31,2023-06-02,820000.0,820000.0,CONTRACTOR-DEMO-0002,Shree Ganesh Construction Co,1,Awarded
TENDER-DEMO-00507,MPLADS-DEMO-000254,Procurement for Desilting and Deepening of Traditional Village Water Reservoir in Village-100,NIT/Pan/MYS/2023/0508,Open Tender,Notice Inviting Tender (NIT),2023-03-20,2023-04-04,2023-04-15,890650.53,850000.0,CONTRACTOR-DEMO-0002,Shree Ganesh Construction Co,7,Completed
TENDER-DEMO-00508,MPLADS-DEMO-000254,Procurement for Desilting and Deepening of Traditional Village Water Reservoir in Village-100,WO/MYS/2023/0509,E-Procurement,Work Order Issued,2023-03-30,2023-04-08,2023-04-11,850000.0,850000.0,CONTRACTOR-DEMO-0002,Shree Ganesh Construction Co,1,Awarded
TENDER-DEMO-00509,MPLADS-DEMO-000255,Procurement for Construction of Separate Girls Toilet and Wash Area in Govt High School Village-151,NIT/Pan/SAL/2023/0510,Open Tender,Notice Inviting Tender (NIT),2023-05-20,2023-06-08,2023-06-17,858912.6,830000.0,CONTRACTOR-DEMO-0002,Shree Ganesh Construction Co,3,Completed
TENDER-DEMO-00510,MPLADS-DEMO-000255,Procurement for Construction of Separate Girls Toilet and Wash Area in Govt High School Village-151,WO/SAL/2023/0511,E-Procurement,Work Order Issued,2023-06-10,2023-06-17,2023-06-19,830000.0,830000.0,CONTRACTOR-DEMO-0002,Shree Ganesh Construction Co,1,Awarded
TENDER-DEMO-00511,MPLADS-DEMO-000256,Procurement for Installation of Solar LED High-Mast Lighting System at Market Yard Village-129,NIT/Min/CUT/2023/0512,E-Procurement,Notice Inviting Tender (NIT),2023-05-01,2023-05-11,2023-05-19,605553.55,590000.0,CONTRACTOR-DEMO-0002,Shree Ganesh Construction Co,7,Completed
TENDER-DEMO-00512,MPLADS-DEMO-000256,Procurement for Installation of Solar LED High-Mast Lighting System at Market Yard Village-129,WO/CUT/2023/0513,E-Procurement,Work Order Issued,2023-05-17,2023-05-26,2023-06-01,590000.0,590000.0,CONTRACTOR-DEMO-0002,Shree Ganesh Construction Co,1,Awarded
TENDER-DEMO-00513,MPLADS-DEMO-000257,Procurement for Development of Public Recreation Shed and Boundary Wall in Village-107,NIT/Rur/KAR/2023/0514,E-Procurement,Notice Inviting Tender (NIT),2023-11-13,2023-12-03,2023-12-10,1511313.11,1510000.0,CONTRACTOR-DEMO-0002,Shree Ganesh Construction Co,7,Completed
TENDER-DEMO-00514,MPLADS-DEMO-000257,Procurement for Development of Public Recreation Shed and Boundary Wall in Village-107,WO/KAR/2023/0515,E-Procurement,Work Order Issued,2023-12-01,2023-12-07,2023-12-14,1510000.0,1510000.0,CONTRACTOR-DEMO-0002,Shree Ganesh Construction Co,1,Awarded
TENDER-DEMO-00515,MPLADS-DEMO-000258,Procurement for Installation of Solar LED High-Mast Lighting System at Market Yard Village-35,NIT/Mun/COI/2024/0516,E-Procurement,Notice Inviting Tender (NIT),2024-05-09,2024-05-23,2024-06-02,819420.67,810000.0,CONTRACTOR-DEMO-0002,Shree Ganesh Construction Co,7,Completed
TENDER-DEMO-00516,MPLADS-DEMO-000258,Procurement for Installation of Solar LED High-Mast Lighting System at Market Yard Village-35,WO/COI/2024/0517,E-Procurement,Work Order Issued,2024-05-21,2024-05-26,2024-06-02,810000.0,810000.0,CONTRACTOR-DEMO-0002,Shree Ganesh Construction Co,1,Awarded
TENDER-DEMO-00517,MPLADS-DEMO-000259,Procurement for Construction of Open Air Gymnasium and Seating Area at Village-22,NIT/Min/SAL/2024/0518,E-Procurement,Notice Inviting Tender (NIT),2024-03-26,2024-04-06,2024-04-16,1253586.55,1200000.0,CONTRACTOR-DEMO-0002,Shree Ganesh Construction Co,4,Completed
TENDER-DEMO-00518,MPLADS-DEMO-000259,Procurement for Construction of Open Air Gymnasium and Seating Area at Village-22,WO/SAL/2024/0519,E-Procurement,Work Order Issued,2024-04-12,2024-04-24,2024-04-29,1200000.0,1200000.0,CONTRACTOR-DEMO-0002,Shree Ganesh Construction Co,1,Awarded
TENDER-DEMO-00519,MPLADS-DEMO-000260,Procurement for Interlocking Paver Block Road Installation along Main Street in Village-186,NIT/Mun/MYS/2023/0520,E-Procurement,Notice Inviting Tender (NIT),2023-07-23,2023-08-05,2023-08-12,1531662.99,1560000.0,CONTRACTOR-DEMO-0002,Shree Ganesh Construction Co,7,Completed
TENDER-DEMO-00520,MPLADS-DEMO-000260,Procurement for Interlocking Paver Block Road Installation along Main Street in Village-186,WO/MYS/2023/0521,E-Procurement,Work Order Issued,2023-08-13,2023-08-22,2023-08-27,1560000.0,1560000.0,CONTRACTOR-DEMO-0002,Shree Ganesh Construction Co,1,Awarded
TENDER-DEMO-00521,MPLADS-DEMO-000261,Procurement for Installation of Digital Smart Classroom and Computer Lab Infrastructure at Village-156,NIT/Mun/WAY/2023/0522,E-Procurement,Notice Inviting Tender (NIT),2023-10-18,2023-11-06,2023-11-12,1524930.74,1480000.0,CONTRACTOR-DEMO-0002,Shree Ganesh Construction Co,6,Completed
TENDER-DEMO-00522,MPLADS-DEMO-000261,Procurement for Installation of Digital Smart Classroom and Computer Lab Infrastructure at Village-156,WO/WAY/2023/0523,E-Procurement,Work Order Issued,2023-10-23,2023-11-04,2023-11-09,1480000.0,1480000.0,CONTRACTOR-DEMO-0002,Shree Ganesh Construction Co,1,Awarded
TENDER-DEMO-00523,MPLADS-DEMO-000262,Procurement for Renovation and Expansion of Village Panchayat Bhavan in Village-134,NIT/Rur/KAR/2023/0524,Open Tender,Notice Inviting Tender (NIT),2023-10-07,2023-10-26,2023-11-06,2792367.56,2750000.0,CONTRACTOR-DEMO-0002,Shree Ganesh Construction Co,4,Completed
TENDER-DEMO-00524,MPLADS-DEMO-000262,Procurement for Renovation and Expansion of Village Panchayat Bhavan in Village-134,WO/KAR/2023/0525,E-Procurement,Work Order Issued,2023-10-16,2023-10-26,2023-11-01,2750000.0,2750000.0,CONTRACTOR-DEMO-0002,Shree Ganesh Construction Co,1,Awarded
TENDER-DEMO-00525,MPLADS-DEMO-000263,Procurement for Installation of Digital Smart Classroom and Computer Lab Infrastructure at Village-22,NIT/Pan/GOR/2024/0526,E-Procurement,Notice Inviting Tender (NIT),2024-01-23,2024-02-09,2024-02-14,1263111.09,1220000.0,CONTRACTOR-DEMO-0002,Shree Ganesh Construction Co,7,Completed
TENDER-DEMO-00526,MPLADS-DEMO-000263,Procurement for Installation of Digital Smart Classroom and Computer Lab Infrastructure at Village-22,WO/GOR/2024/0527,E-Procurement,Work Order Issued,2024-02-08,2024-02-13,2024-02-18,1220000.0,1220000.0,CONTRACTOR-DEMO-0002,Shree Ganesh Construction Co,1,Awarded
TENDER-DEMO-00527,MPLADS-DEMO-000264,Procurement for Drilling of Deep Borewell and Solar-Powered Overhead Water Tank at Village-105,NIT/Rur/SAL/2023/0528,Open Tender,Notice Inviting Tender (NIT),2023-11-06,2023-11-26,2023-12-04,915284.97,910000.0,CONTRACTOR-DEMO-0002,Shree Ganesh Construction Co,5,Completed
TENDER-DEMO-00528,MPLADS-DEMO-000264,Procurement for Drilling of Deep Borewell and Solar-Powered Overhead Water Tank at Village-105,WO/SAL/2023/0529,E-Procurement,Work Order Issued,2023-11-16,2023-11-26,2023-12-01,910000.0,910000.0,CONTRACTOR-DEMO-0002,Shree Ganesh Construction Co,1,Awarded
TENDER-DEMO-00529,MPLADS-DEMO-000265,Procurement for Installation of 10kW Rooftop Solar Power System at Primary Health Center Village-124,NIT/Rur/BHO/2023/0530,Open Tender,Notice Inviting Tender (NIT),2023-07-22,2023-08-12,2023-08-22,925193.58,900000.0,CONTRACTOR-DEMO-0002,Shree Ganesh Construction Co,7,Completed
TENDER-DEMO-00530,MPLADS-DEMO-000265,Procurement for Installation of 10kW Rooftop Solar Power System at Primary Health Center Village-124,WO/BHO/2023/0531,E-Procurement,Work Order Issued,2023-08-13,2023-08-18,2023-08-25,900000.0,900000.0,CONTRACTOR-DEMO-0002,Shree Ganesh Construction Co,1,Awarded
TENDER-DEMO-00531,MPLADS-DEMO-000266,Procurement for Construction of Reinforced Concrete Irrigation Sluice Gate and Channel in Village-42,NIT/Rur/JAB/2024/0532,E-Procurement,Notice Inviting Tender (NIT),2024-01-05,2024-01-17,2024-01-26,1981668.98,1900000.0,CONTRACTOR-DEMO-0002,Shree Ganesh Construction Co,4,Completed
TENDER-DEMO-00532,MPLADS-DEMO-000266,Procurement for Construction of Reinforced Concrete Irrigation Sluice Gate and Channel in Village-42,WO/JAB/2024/0533,E-Procurement,Work Order Issued,2024-01-13,2024-01-23,2024-01-27,1900000.0,1900000.0,CONTRACTOR-DEMO-0002,Shree Ganesh Construction Co,1,Awarded
TENDER-DEMO-00533,MPLADS-DEMO-000267,Procurement for Supply and Erection of 30 Standalone Solar Street Lights in Village-23,NIT/Pub/BEN/2024/0534,Open Tender,Notice Inviting Tender (NIT),2024-05-21,2024-06-02,2024-06-13,556736.4,550000.0,CONTRACTOR-DEMO-0002,Shree Ganesh Construction Co,6,Completed
TENDER-DEMO-00534,MPLADS-DEMO-000267,Procurement for Supply and Erection of 30 Standalone Solar Street Lights in Village-23,WO/BEN/2024/0535,E-Procurement,Work Order Issued,2024-06-06,2024-06-13,2024-06-17,550000.0,550000.0,CONTRACTOR-DEMO-0002,Shree Ganesh Construction Co,1,Awarded
TENDER-DEMO-00535,MPLADS-DEMO-000268,Procurement for Construction of Check Dam and Water Harvesting Percolation Tank at Village-164,NIT/Min/WAR/2023/0536,E-Procurement,Notice Inviting Tender (NIT),2023-06-12,2023-06-24,2023-07-02,2233140.62,2180000.0,CONTRACTOR-DEMO-0002,Shree Ganesh Construction Co,4,Completed
TENDER-DEMO-00536,MPLADS-DEMO-000268,Procurement for Construction of Check Dam and Water Harvesting Percolation Tank at Village-164,WO/WAR/2023/0537,E-Procurement,Work Order Issued,2023-06-25,2023-07-06,2023-07-09,2180000.0,2180000.0,CONTRACTOR-DEMO-0002,Shree Ganesh Construction Co,1,Awarded
TENDER-DEMO-00537,MPLADS-DEMO-000269,Procurement for Installation of Solar LED High-Mast Lighting System at Market Yard Village-173,NIT/Rur/LUC/2023/0538,Quotation / Direct Award,Notice Inviting Tender (NIT),2023-06-23,2023-07-11,2023-07-17,451715.86,450000.0,CONTRACTOR-DEMO-0002,Shree Ganesh Construction Co,1,Completed
TENDER-DEMO-00538,MPLADS-DEMO-000269,Procurement for Installation of Solar LED High-Mast Lighting System at Market Yard Village-173,WO/LUC/2023/0539,E-Procurement,Work Order Issued,2023-07-05,2023-07-14,2023-07-16,450000.0,450000.0,CONTRACTOR-DEMO-0002,Shree Ganesh Construction Co,1,Awarded
TENDER-DEMO-00539,MPLADS-DEMO-000270,Procurement for Construction of Multipurpose Community Hall at Village Village-24,NIT/Pan/MYS/2024/0540,Open Tender,Notice Inviting Tender (NIT),2024-05-28,2024-06-09,2024-06-19,1968387.67,1910000.0,CONTRACTOR-DEMO-0002,Shree Ganesh Construction Co,6,Completed
TENDER-DEMO-00540,MPLADS-DEMO-000270,Procurement for Construction of Multipurpose Community Hall at Village Village-24,WO/MYS/2024/0541,E-Procurement,Work Order Issued,2024-06-12,2024-06-22,2024-06-27,1910000.0,1910000.0,CONTRACTOR-DEMO-0002,Shree Ganesh Construction Co,1,Awarded
TENDER-DEMO-00541,MPLADS-DEMO-000271,Procurement for Construction of Additional Classrooms at Govt Senior Secondary School Village-67,NIT/Pan/GAN/2023/0542,Open Tender,Notice Inviting Tender (NIT),2023-03-25,2023-04-13,2023-04-20,1593043.85,1580000.0,CONTRACTOR-DEMO-0002,Shree Ganesh Construction Co,7,Completed
TENDER-DEMO-00542,MPLADS-DEMO-000271,Procurement for Construction of Additional Classrooms at Govt Senior Secondary School Village-67,WO/GAN/2023/0543,E-Procurement,Work Order Issued,2023-04-06,2023-04-14,2023-04-18,1580000.0,1580000.0,CONTRACTOR-DEMO-0002,Shree Ganesh Construction Co,1,Awarded
TENDER-DEMO-00543,MPLADS-DEMO-000272,Procurement for Supply and Erection of 30 Standalone Solar Street Lights in Village-198,NIT/Pan/IND/2024/0544,Open Tender,Notice Inviting Tender (NIT),2024-03-20,2024-03-31,2024-04-08,821782.9,790000.0,CONTRACTOR-DEMO-0002,Shree Ganesh Construction Co,7,Completed
TENDER-DEMO-00544,MPLADS-DEMO-000272,Procurement for Supply and Erection of 30 Standalone Solar Street Lights in Village-198,WO/IND/2024/0545,E-Procurement,Work Order Issued,2024-04-04,2024-04-15,2024-04-19,790000.0,790000.0,CONTRACTOR-DEMO-0002,Shree Ganesh Construction Co,1,Awarded
TENDER-DEMO-00545,MPLADS-DEMO-000273,Procurement for Construction of Check Dam and Water Harvesting Percolation Tank at Village-174,NIT/Min/SAL/2023/0546,E-Procurement,Notice Inviting Tender (NIT),2023-01-23,2023-02-02,2023-02-14,1646447.23,1620000.0,CONTRACTOR-DEMO-0002,Shree Ganesh Construction Co,6,Completed
TENDER-DEMO-00546,MPLADS-DEMO-000273,Procurement for Construction of Check Dam and Water Harvesting Percolation Tank at Village-174,WO/SAL/2023/0547,E-Procurement,Work Order Issued,2023-02-13,2023-02-18,2023-02-24,1620000.0,1620000.0,CONTRACTOR-DEMO-0002,Shree Ganesh Construction Co,1,Awarded
TENDER-DEMO-00547,MPLADS-DEMO-000274,Procurement for Construction of Cement Concrete (CC) Road and Drain Channel at Village-142,NIT/Rur/KAR/2023/0548,Open Tender,Notice Inviting Tender (NIT),2023-04-19,2023-05-06,2023-05-15,2594350.85,2500000.0,CONTRACTOR-DEMO-0002,Shree Ganesh Construction Co,4,Completed
TENDER-DEMO-00548,MPLADS-DEMO-000274,Procurement for Construction of Cement Concrete (CC) Road and Drain Channel at Village-142,WO/KAR/2023/0549,E-Procurement,Work Order Issued,2023-05-06,2023-05-14,2023-05-18,2500000.0,2500000.0,CONTRACTOR-DEMO-0002,Shree Ganesh Construction Co,1,Awarded
TENDER-DEMO-00549,MPLADS-DEMO-000275,Procurement for Interlocking Paver Block Road Installation along Main Street in Village-59,NIT/Pan/KHO/2023/0550,E-Procurement,Notice Inviting Tender (NIT),2023-03-18,2023-04-07,2023-04-13,1661299.26,1590000.0,CONTRACTOR-DEMO-0002,Shree Ganesh Construction Co,3,Completed
TENDER-DEMO-00550,MPLADS-DEMO-000275,Procurement for Interlocking Paver Block Road Installation along Main Street in Village-59,WO/KHO/2023/0551,E-Procurement,Work Order Issued,2023-03-24,2023-04-05,2023-04-08,1590000.0,1590000.0,CONTRACTOR-DEMO-0002,Shree Ganesh Construction Co,1,Awarded
TENDER-DEMO-00551,MPLADS-DEMO-000276,Procurement for Supply and Erection of 30 Standalone Solar Street Lights in Village-127,NIT/Rur/UDA/2024/0552,Open Tender,Notice Inviting Tender (NIT),2024-02-25,2024-03-09,2024-03-19,877835.01,860000.0,CONTRACTOR-DEMO-0002,Shree Ganesh Construction Co,5,Completed
TENDER-DEMO-00552,MPLADS-DEMO-000276,Procurement for Supply and Erection of 30 Standalone Solar Street Lights in Village-127,WO/UDA/2024/0553,E-Procurement,Work Order Issued,2024-03-06,2024-03-12,2024-03-16,860000.0,860000.0,CONTRACTOR-DEMO-0002,Shree Ganesh Construction Co,1,Awarded
TENDER-DEMO-00553,MPLADS-DEMO-000277,Procurement for Supply and Erection of 30 Standalone Solar Street Lights in Village-123,NIT/Min/AHM/2023/0554,E-Procurement,Notice Inviting Tender (NIT),2023-05-06,2023-05-22,2023-05-31,710045.65,720000.0,CONTRACTOR-DEMO-0002,Shree Ganesh Construction Co,5,Completed
TENDER-DEMO-00554,MPLADS-DEMO-000277,Procurement for Supply and Erection of 30 Standalone Solar Street Lights in Village-123,WO/AHM/2023/0555,E-Procurement,Work Order Issued,2023-05-21,2023-05-27,2023-05-31,720000.0,720000.0,CONTRACTOR-DEMO-0002,Shree Ganesh Construction Co,1,Awarded
TENDER-DEMO-00555,MPLADS-DEMO-000278,Procurement for Development of Public Recreation Shed and Boundary Wall in Village-98,NIT/Rur/RAJ/2023/0556,E-Procurement,Notice Inviting Tender (NIT),2023-06-02,2023-06-15,2023-06-21,1671871.67,1680000.0,CONTRACTOR-DEMO-0002,Shree Ganesh Construction Co,4,Completed
TENDER-DEMO-00556,MPLADS-DEMO-000278,Procurement for Development of Public Recreation Shed and Boundary Wall in Village-98,WO/RAJ/2023/0557,E-Procurement,Work Order Issued,2023-06-19,2023-06-27,2023-07-02,1680000.0,1680000.0,CONTRACTOR-DEMO-0002,Shree Ganesh Construction Co,1,Awarded
TENDER-DEMO-00557,MPLADS-DEMO-000279,Procurement for Installation of Digital Smart Classroom and Computer Lab Infrastructure at Village-108,NIT/Pan/BEN/2023/0558,E-Procurement,Notice Inviting Tender (NIT),2023-03-21,2023-04-11,2023-04-17,1205971.21,1210000.0,CONTRACTOR-DEMO-0002,Shree Ganesh Construction Co,6,Completed
TENDER-DEMO-00558,MPLADS-DEMO-000279,Procurement for Installation of Digital Smart Classroom and Computer Lab Infrastructure at Village-108,WO/BEN/2023/0559,E-Procurement,Work Order Issued,2023-04-10,2023-04-20,2023-04-22,1210000.0,1210000.0,CONTRACTOR-DEMO-0002,Shree Ganesh Construction Co,1,Awarded
TENDER-DEMO-00559,MPLADS-DEMO-000280,Procurement for Installation of Digital Smart Classroom and Computer Lab Infrastructure at Village-38,NIT/Dis/KHO/2023/0560,Open Tender,Notice Inviting Tender (NIT),2023-10-04,2023-10-23,2023-11-01,1360698.48,1300000.0,CONTRACTOR-DEMO-0002,Shree Ganesh Construction Co,4,Completed
TENDER-DEMO-00560,MPLADS-DEMO-000280,Procurement for Installation of Digital Smart Classroom and Computer Lab Infrastructure at Village-38,WO/KHO/2023/0561,E-Procurement,Work Order Issued,2023-10-10,2023-10-19,2023-10-21,1300000.0,1300000.0,CONTRACTOR-DEMO-0002,Shree Ganesh Construction Co,1,Awarded
TENDER-DEMO-00561,MPLADS-DEMO-000281,Procurement for Installation of 10kW Rooftop Solar Power System at Primary Health Center Village-13,NIT/Dis/GOR/2024/0562,Open Tender,Notice Inviting Tender (NIT),2024-03-23,2024-04-07,2024-04-14,637537.51,630000.0,CONTRACTOR-DEMO-0096,Kisan Contractors,7,Completed
TENDER-DEMO-00562,MPLADS-DEMO-000281,Procurement for Installation of 10kW Rooftop Solar Power System at Primary Health Center Village-13,WO/GOR/2024/0563,E-Procurement,Work Order Issued,2024-03-27,2024-04-08,2024-04-14,630000.0,630000.0,CONTRACTOR-DEMO-0096,Kisan Contractors,1,Awarded
TENDER-DEMO-00563,MPLADS-DEMO-000282,Procurement for Supply and Erection of 30 Standalone Solar Street Lights in Village-89,NIT/Min/DHA/2023/0564,E-Procurement,Notice Inviting Tender (NIT),2023-11-14,2023-12-03,2023-12-10,960730.49,930000.0,CONTRACTOR-DEMO-0128,Classic Infrastructure Ltd,3,Completed
TENDER-DEMO-00564,MPLADS-DEMO-000282,Procurement for Supply and Erection of 30 Standalone Solar Street Lights in Village-89,WO/DHA/2023/0565,E-Procurement,Work Order Issued,2023-11-20,2023-11-30,2023-12-03,930000.0,930000.0,CONTRACTOR-DEMO-0128,Classic Infrastructure Ltd,1,Awarded
