project_id,dataset_version,data_source_type,source_basis,state,district,constituency,mp_name,sector,title,description,block,village,latitude,longitude,has_valid_coords,sanctioned_amount,estimated_cost,expenditure,unspent_balance,recommendation_date,sanction_date,start_date,completion_date,status,contractor_id,contractor_name,implementing_agency
MPLADS-DEMO-000333,DEMO-SYNTHETIC-v1,SYNTHETIC_DEMONSTRATION,MPLADS_STYLE_STRUCTURE,Kerala,Kozhikode,Kozhikode,Representative Kozhikode (Simulated),Irrigation & Water Conservation,Construction of Reinforced Concrete Irrigation Sluice Gate and Channel in Village-157,Construction of Reinforced Concrete Irrigation Sluice Gate and Channel in Village-157. Execution by authorized implementing agency following standard technical specifications.,Block-8,Village-157,11.317268,75.764628,True,1380000.0,1329647.23,1089238.89,290761.11,2023-07-05,2023-07-28,2023-08-22,2023-12-20,Completed,CONTRACTOR-DEMO-0200,Gitanjali Construction Co,Minor Irrigation Division
MPLADS-DEMO-000334,DEMO-SYNTHETIC-v1,SYNTHETIC_DEMONSTRATION,MPLADS_STYLE_STRUCTURE,Gujarat,Ahmedabad,Ahmedabad West,Representative Ahmedabad (Simulated),Education & Schools,Construction of Separate Girls Toilet and Wash Area in Govt High School Village-80,Construction of Separate Girls Toilet and Wash Area in Govt High School Village-80. Execution by authorized implementing agency following standard technical specifications.,Block-1,Village-80,23.052421,72.631326,True,680000.0,686879.04,528385.44,151614.56,2023-03-23,2023-04-18,2023-05-03,2023-09-19,Completed,CONTRACTOR-DEMO-0007,Vikas Civil Projects,Panchayati Raj Engineering Division
MPLADS-DEMO-000335,DEMO-SYNTHETIC-v1,SYNTHETIC_DEMONSTRATION,MPLADS_STYLE_STRUCTURE,Karnataka,Bengaluru Rural,Bengaluru Rural,Representative Bengaluru Rural (Simulated),Irrigation & Water Conservation,Desilting and Deepening of Traditional Village Water Reservoir in Village-140,Desilting and Deepening of Traditional Village Water Reservoir in Village-140. Execution by authorized implementing agency following standard technical specifications.,Block-1,Village-140,13.104469,77.581838,True,1430000.0,1400013.28,1266176.82,163823.18,2023-09-15,2023-10-28,2023-12-08,2024-02-22,Completed,CONTRACTOR-DEMO-0066,Aditya Projects Ltd,Municipal Corporation Public Works
MPLADS-DEMO-000336,DEMO-SYNTHETIC-v1,SYNTHETIC_DEMONSTRATION,MPLADS_STYLE_STRUCTURE,Uttar Pradesh,Gorakhpur,Gorakhpur,Representative Gorakhpur (Simulated),Renewable Energy,Installation of 10kW Rooftop Solar Power System at Primary Health Center Village-143,Installation of 10kW Rooftop Solar Power System at Primary Health Center Village-143. Execution by authorized implementing agency following standard technical specifications.,Block-4,Village-143,26.802216,83.335193,True,710000.0,690020.95,639180.11,70819.89,2023-02-02,2023-02-25,2023-03-14,2023-08-12,Completed,CONTRACTOR-DEMO-0088,Alliance Contractors,Public Works Department (PWD)
MPLADS-DEMO-000337,DEMO-SYNTHETIC-v1,SYNTHETIC_DEMONSTRATION,MPLADS_STYLE_STRUCTURE,Gujarat,Ahmedabad,Ahmedabad West,Representative Ahmedabad (Simulated),Community Infrastructure,Renovation and Expansion of Village Panchayat Bhavan in Village-46,Renovation and Expansion of Village Panchayat Bhavan in Village-46. Execution by authorized implementing agency following standard technical specifications.,Block-7,Village-46,22.978474,72.543369,True,1850000.0,1919011.4,1706341.96,143658.04,2023-07-18,2023-08-03,2023-08-23,2024-01-27,Completed,CONTRACTOR-DEMO-0098,Vanguard Civil Projects,Panchayati Raj Engineering Division
MPLADS-DEMO-000338,DEMO-SYNTHETIC-v1,SYNTHETIC_DEMONSTRATION,MPLADS_STYLE_STRUCTURE,Telangana,Karimnagar,Karimnagar,Representative Karimnagar (Simulated),Community Infrastructure,Renovation and Expansion of Village Panchayat Bhavan in Village-141,Renovation and Expansion of Village Panchayat Bhavan in Village-141. Execution by authorized implementing agency following standard technical specifications.,Block-2,Village-141,18.38204,79.125006,True,1710000.0,1736623.94,1390428.81,319571.19,2023-10-11,2023-11-20,2024-01-07,,In Progress,CONTRACTOR-DEMO-0057,Universal Projects Ltd,Municipal Corporation Public Works
MPLADS-DEMO-000339,DEMO-SYNTHETIC-v1,SYNTHETIC_DEMONSTRATION,MPLADS_STYLE_STRUCTURE,Gujarat,Ahmedabad,Ahmedabad West,Representative Ahmedabad (Simulated),Community Infrastructure,Construction of Multipurpose Community Hall at Village Village-124,Construction of Multipurpose Community Hall at Village Village-124. Execution by authorized implementing agency following standard technical specifications.,Block-5,Village-124,23.05163,72.585021,True,2200000.0,2285585.01,1795316.78,404683.22,2023-11-22,2023-12-26,2024-01-26,2024-07-09,Completed,CONTRACTOR-DEMO-0037,Classic Urban Works Pvt Ltd,Municipal Corporation Public Works
MPLADS-DEMO-000340,DEMO-SYNTHETIC-v1,SYNTHETIC_DEMONSTRATION,MPLADS_STYLE_STRUCTURE,Tamil Nadu,Coimbatore,Coimbatore,Representative Coimbatore (Simulated),Education & Schools,Setup of Science Laboratory and Learning Resource Center in Village-127,Setup of Science Laboratory and Learning Resource Center in Village-127. Execution by authorized implementing agency following standard technical specifications.,Block-8,Village-127,11.056837,77.005676,True,1190000.0,1209857.49,1160522.82,29477.18,2023-01-15,2023-02-05,2023-02-21,2023-06-06,Completed,CONTRACTOR-DEMO-0192,Navnirman Buildcon Pvt Ltd,Rural Engineering Service (RES)
MPLADS-DEMO-000341,DEMO-SYNTHETIC-v1,SYNTHETIC_DEMONSTRATION,MPLADS_STYLE_STRUCTURE,Telangana,Nizamabad,Nizamabad,Representative Nizamabad (Simulated),Renewable Energy,Supply and Erection of 30 Standalone Solar Street Lights in Village-106,Supply and Erection of 30 Standalone Solar Street Lights in Village-106. Execution by authorized implementing agency following standard technical specifications.,Block-7,Village-106,18.613414,78.074555,True,900000.0,879288.33,807607.99,92392.01,2024-01-03,2024-02-04,2024-03-06,2024-08-06,Completed,CONTRACTOR-DEMO-0080,Krishna Urban Works Pvt Ltd,Municipal Corporation Public Works
MPLADS-DEMO-000342,DEMO-SYNTHETIC-v1,SYNTHETIC_DEMONSTRATION,MPLADS_STYLE_STRUCTURE,Karnataka,Dharwad,Dharwad,Representative Dharwad (Simulated),Rural Connectivity & Roads,Construction of Cement Concrete (CC) Road and Drain Channel at Village-30,Construction of Cement Concrete (CC) Road and Drain Channel at Village-30. Execution by authorized implementing agency following standard technical specifications.,Block-1,Village-30,15.483059,74.987177,True,3450000.0,3469022.35,3349349.53,100650.47,2024-03-16,2024-04-10,2024-05-07,2024-10-15,Completed,CONTRACTOR-DEMO-0176,Surya Shakti Infrastructure Ltd,Panchayati Raj Engineering Division
MPLADS-DEMO-000343,DEMO-SYNTHETIC-v1,SYNTHETIC_DEMONSTRATION,MPLADS_STYLE_STRUCTURE,Odisha,Ganjam,Aska,Representative Ganjam (Simulated),Education & Schools,Construction of Additional Classrooms at Govt Senior Secondary School Village-166,Construction of Additional Classrooms at Govt Senior Secondary School Village-166. Execution by authorized implementing agency following standard technical specifications.,Block-7,Village-166,19.332648,84.9452,True,2570000.0,2650607.19,2244901.52,325098.48,2023-07-05,2023-08-17,2023-09-27,2023-12-25,Completed,CONTRACTOR-DEMO-0137,Om Contractors,District Rural Development Agency (DRDA)
MPLADS-DEMO-000344,DEMO-SYNTHETIC-v1,SYNTHETIC_DEMONSTRATION,MPLADS_STYLE_STRUCTURE,Tamil Nadu,Coimbatore,Coimbatore,Representative Coimbatore (Simulated),Healthcare Infrastructure,Development of Emergency Cold Storage and Pharmacy Room at Hospital Village-81,Development of Emergency Cold Storage and Pharmacy Room at Hospital Village-81. Execution by authorized implementing agency following standard technical specifications.,Block-2,Village-81,11.023973,76.893233,True,1930000.0,1958640.17,1802413.73,127586.27,2024-04-13,2024-05-19,2024-06-07,2024-10-31,Completed,CONTRACTOR-DEMO-0011,Mahalaxmi Infrastructure Ltd,District Rural Development Agency (DRDA)
MPLADS-DEMO-000345,DEMO-SYNTHETIC-v1,SYNTHETIC_DEMONSTRATION,MPLADS_STYLE_STRUCTURE,Madhya Pradesh,Indore,Indore,Representative Indore (Simulated),Healthcare Infrastructure,Development of Emergency Cold Storage and Pharmacy Room at Hospital Village-43,Development of Emergency Cold Storage and Pharmacy Room at Hospital Village-43. Execution by authorized implementing agency following standard technical specifications.,Block-4,Village-43,22.728828,75.843344,True,1960000.0,1899921.24,1822680.65,137319.35,2023-06-21,2023-07-25,2023-08-11,,In Progress,CONTRACTOR-DEMO-0026,Gitanjali Buildcon Pvt Ltd,Panchayati Raj Engineering Division
MPLADS-DEMO-000346,DEMO-SYNTHETIC-v1,SYNTHETIC_DEMONSTRATION,MPLADS_STYLE_STRUCTURE,Odisha,Cuttack,Cuttack,Representative Cuttack (Simulated),Drinking Water & Sanitation,Drilling of Deep Borewell and Solar-Powered Overhead Water Tank at Village-116,Drilling of Deep Borewell and Solar-Powered Overhead Water Tank at Village-116. Execution by authorized implementing agency following standard technical specifications.,Block-7,Village-116,20.505329,85.857342,True,830000.0,816873.94,643924.95,186075.05,2024-02-20,2024-03-07,2024-04-03,2024-10-08,Completed,CONTRACTOR-DEMO-0133,Mahalaxmi Contractors,Public Works Department (PWD)
MPLADS-DEMO-000347,DEMO-SYNTHETIC-v1,SYNTHETIC_DEMONSTRATION,MPLADS_STYLE_STRUCTURE,Telangana,Nizamabad,Nizamabad,Representative Nizamabad (Simulated),Education & Schools,Installation of Digital Smart Classroom and Computer Lab Infrastructure at Village-49,Installation of Digital Smart Classroom and Computer Lab Infrastructure at Village-49. Execution by authorized implementing agency following standard technical specifications.,Block-10,Village-49,18.651715,78.091951,True,1370000.0,1349215.31,1130644.19,239355.81,2024-02-12,2024-03-03,2024-04-20,2024-08-06,Completed,CONTRACTOR-DEMO-0056,Om Construction Co,Minor Irrigation Division
MPLADS-DEMO-000348,DEMO-SYNTHETIC-v1,SYNTHETIC_DEMONSTRATION,MPLADS_STYLE_STRUCTURE,Gujarat,Ahmedabad,Ahmedabad West,Representative Ahmedabad (Simulated),Education & Schools,Setup of Science Laboratory and Learning Resource Center in Village-183,Setup of Science Laboratory and Learning Resource Center in Village-183. Execution by authorized implementing agency following standard technical specifications.,Block-4,Village-183,23.069925,72.521459,True,1290000.0,1334617.21,1171348.43,118651.57,2023-11-15,2023-12-04,2024-01-09,2024-04-04,Completed,CONTRACTOR-DEMO-0030,Hindustan Civil Projects,Municipal Corporation Public Works
MPLADS-DEMO-000349,DEMO-SYNTHETIC-v1,SYNTHETIC_DEMONSTRATION,MPLADS_STYLE_STRUCTURE,Telangana,Warangal,Warangal,Representative Warangal (Simulated),Healthcare Infrastructure,Development of Emergency Cold Storage and Pharmacy Room at Hospital Village-80,Development of Emergency Cold Storage and Pharmacy Room at Hospital Village-80. Execution by authorized implementing agency following standard technical specifications.,Block-1,Village-80,17.906822,79.627704,True,2010000.0,2073055.4,1655842.99,354157.01,2023-04-23,2023-05-25,2023-06-26,2023-12-30,Completed,CONTRACTOR-DEMO-0175,Premier Projects Ltd,Public Works Department (PWD)
MPLADS-DEMO-000350,DEMO-SYNTHETIC-v1,SYNTHETIC_DEMONSTRATION,MPLADS_STYLE_STRUCTURE,Uttar Pradesh,Gorakhpur,Gorakhpur,Representative Gorakhpur (Simulated),Drinking Water & Sanitation,Construction of Public Sanitation Facility and Bathing Block in Village-71,Construction of Public Sanitation Facility and Bathing Block in Village-71. Execution by authorized implementing agency following standard technical specifications.,Block-2,Village-71,26.71048,83.432779,True,1050000.0,1051181.1,837388.44,212611.56,2023-07-13,2023-08-16,2023-09-17,,In Progress,CONTRACTOR-DEMO-0184,Shanti Projects Ltd,District Rural Development Agency (DRDA)
MPLADS-DEMO-000351,DEMO-SYNTHETIC-v1,SYNTHETIC_DEMONSTRATION,MPLADS_STYLE_STRUCTURE,Tamil Nadu,Coimbatore,Coimbatore,Representative Coimbatore (Simulated),Drinking Water & Sanitation,Construction of Public Sanitation Facility and Bathing Block in Village-19,Construction of Public Sanitation Facility and Bathing Block in Village-19. Execution by authorized implementing agency following standard technical specifications.,Block-10,Village-19,10.992279,77.006792,True,1040000.0,1035311.48,811113.7,228886.3,2023-09-13,2023-09-30,2023-10-21,2024-01-26,Completed,CONTRACTOR-DEMO-0113,Modern Buildcon Pvt Ltd,Panchayati Raj Engineering Division
MPLADS-DEMO-000352,DEMO-SYNTHETIC-v1,SYNTHETIC_DEMONSTRATION,MPLADS_STYLE_STRUCTURE,Maharashtra,Nashik,Nashik,Representative Nashik (Simulated),Healthcare Infrastructure,Development of Emergency Cold Storage and Pharmacy Room at Hospital Village-152,Development of Emergency Cold Storage and Pharmacy Room at Hospital Village-152. Execution by authorized implementing agency following standard technical specifications.,Block-3,Village-152,20.014331,73.814516,True,1770000.0,1786470.25,1454694.59,315305.41,2024-03-08,2024-04-03,2024-05-22,,In Progress,CONTRACTOR-DEMO-0197,Universal Infrastructure Ltd,Panchayati Raj Engineering Division
MPLADS-DEMO-000353,DEMO-SYNTHETIC-v1,SYNTHETIC_DEMONSTRATION,MPLADS_STYLE_STRUCTURE,Tamil Nadu,Coimbatore,Coimbatore,Representative Coimbatore (Simulated),Drinking Water & Sanitation,Installation of Community RO Water Purification Plant at Village-179,Installation of Community RO Water Purification Plant at Village-179. Execution by authorized implementing agency following standard technical specifications.,Block-10,Village-179,11.012676,76.950026,True,1030000.0,1041900.09,954082.31,75917.69,2023-09-12,2023-10-10,2023-11-08,,In Progress,CONTRACTOR-DEMO-0161,Sai Infrastructure Ltd,District Rural Development Agency (DRDA)
MPLADS-DEMO-000354,DEMO-SYNTHETIC-v1,SYNTHETIC_DEMONSTRATION,MPLADS_STYLE_STRUCTURE,Odisha,Ganjam,Aska,Representative Ganjam (Simulated),Rural Connectivity & Roads,Construction of Culvert and Cross-Drainage Structure on Link Road Village-47,Construction of Culvert and Cross-Drainage Structure on Link Road Village-47. Execution by authorized implementing agency following standard technical specifications.,Block-8,Village-47,19.40595,85.011473,True,2030000.0,2022413.17,1536630.32,493369.68,2023-09-15,2023-10-06,2023-11-12,2024-03-09,Completed,CONTRACTOR-DEMO-0076,Vanguard Infrastructure Ltd,District Rural Development Agency (DRDA)
MPLADS-DEMO-000355,DEMO-SYNTHETIC-v1,SYNTHETIC_DEMONSTRATION,MPLADS_STYLE_STRUCTURE,Tamil Nadu,Madurai,Madurai,Representative Madurai (Simulated),Renewable Energy,Installation of Solar LED High-Mast Lighting System at Market Yard Village-131,Installation of Solar LED High-Mast Lighting System at Market Yard Village-131. Execution by authorized implementing agency following standard technical specifications.,Block-2,Village-131,9.873581,78.161082,True,510000.0,502895.48,458680.65,51319.35,2024-02-24,2024-03-28,2024-05-16,2024-11-12,Completed,CONTRACTOR-DEMO-0065,Kisan Enterprises,Municipal Corporation Public Works
MPLADS-DEMO-000356,DEMO-SYNTHETIC-v1,SYNTHETIC_DEMONSTRATION,MPLADS_STYLE_STRUCTURE,Uttar Pradesh,Lucknow,Lucknow,Representative Lucknow (Simulated),Renewable Energy,Installation of Solar LED High-Mast Lighting System at Market Yard Village-124,Installation of Solar LED High-Mast Lighting System at Market Yard Village-124. Execution by authorized implementing agency following standard technical specifications.,Block-5,Village-124,26.831596,80.925493,True,820000.0,815483.34,799866.71,20133.29,2023-11-01,2023-12-06,2024-01-24,2024-05-22,Completed,CONTRACTOR-DEMO-0173,Kisan Infrastructure Ltd,Minor Irrigation Division
MPLADS-DEMO-000357,DEMO-SYNTHETIC-v1,SYNTHETIC_DEMONSTRATION,MPLADS_STYLE_STRUCTURE,Gujarat,Surat,Surat,Representative Surat (Simulated),Healthcare Infrastructure,Development of Emergency Cold Storage and Pharmacy Room at Hospital Village-147,Development of Emergency Cold Storage and Pharmacy Room at Hospital Village-147. Execution by authorized implementing agency following standard technical specifications.,Block-8,Village-147,21.213977,72.780962,True,1960000.0,1954184.04,1720233.54,239766.46,2024-03-10,2024-04-21,2024-05-17,2024-11-11,Completed,CONTRACTOR-DEMO-0021,Apex Contractors,Municipal Corporation Public Works
MPLADS-DEMO-000358,DEMO-SYNTHETIC-v1,SYNTHETIC_DEMONSTRATION,MPLADS_STYLE_STRUCTURE,Maharashtra,Nagpur,Nagpur,Representative Nagpur (Simulated),Healthcare Infrastructure,Development of Emergency Cold Storage and Pharmacy Room at Hospital Village-198,Development of Emergency Cold Storage and Pharmacy Room at Hospital Village-198. Execution by authorized implementing agency following standard technical specifications.,Block-9,Village-198,21.187383,79.065763,True,2020000.0,2045882.63,1557061.63,462938.37,2024-03-08,2024-03-30,2024-04-14,2024-08-05,Completed,CONTRACTOR-DEMO-0119,Shiv Shakti Infrastructure Ltd,Municipal Corporation Public Works
MPLADS-DEMO-000359,DEMO-SYNTHETIC-v1,SYNTHETIC_DEMONSTRATION,MPLADS_STYLE_STRUCTURE,Rajasthan,Jaipur,Jaipur,Representative Jaipur (Simulated),Education & Schools,Setup of Science Laboratory and Learning Resource Center in Village-51,Setup of Science Laboratory and Learning Resource Center in Village-51. Execution by authorized implementing agency following standard technical specifications.,Block-2,Village-51,26.874136,75.836365,True,1280000.0,1287196.3,1228847.34,51152.66,2023-06-19,2023-07-30,2023-09-05,2023-11-21,Completed,CONTRACTOR-DEMO-0160,Krishna Engineering Works,Municipal Corporation Public Works
MPLADS-DEMO-000360,DEMO-SYNTHETIC-v1,SYNTHETIC_DEMONSTRATION,MPLADS_STYLE_STRUCTURE,Madhya Pradesh,Indore,Indore,Representative Indore (Simulated),Irrigation & Water Conservation,Construction of Check Dam and Water Harvesting Percolation Tank at Village-76,Construction of Check Dam and Water Harvesting Percolation Tank at Village-76. Execution by authorized implementing agency following standard technical specifications.,Block-7,Village-76,22.662713,75.90984,True,1160000.0,1113678.26,1019416.07,140583.93,2023-07-17,2023-08-07,2023-09-09,2024-01-22,Completed,CONTRACTOR-DEMO-0114,Hindustan Contractors,Minor Irrigation Division
MPLADS-DEMO-000361,DEMO-SYNTHETIC-v1,SYNTHETIC_DEMONSTRATION,MPLADS_STYLE_STRUCTURE,Tamil Nadu,Coimbatore,Coimbatore,Representative Coimbatore (Simulated),Education & Schools,Construction of Separate Girls Toilet and Wash Area in Govt High School Village-183,Construction of Separate Girls Toilet and Wash Area in Govt High School Village-183. Execution by authorized implementing agency following standard technical specifications.,Block-4,Village-183,11.001563,76.940403,True,840000.0,820593.72,663502.83,176497.17,2023-03-27,2023-04-22,2023-06-11,2023-11-25,Completed,CONTRACTOR-DEMO-0110,Surya Shakti Rural Developers,Rural Engineering Service (RES)
